facility,facility_key,location,facility_lat,facility_lon,control_site,control_lat,control_lon,query_point_role,query_point_lat,query_point_lon,candidate_source,candidate_status,candidate_review_class,monitoring_site_name,openaq_location_id,monitoring_site_lat,monitoring_site_lon,distance_query_to_monitor_km,pollutants,monitoring_provider_text,provider_class,distance_score,pollutant_score,official_hint_score,source_score,relevance_score,suggested_action,review_note
Dudley EfW,dudley,Dudley,52.51,-2.09,Kingswinford,52.45917999794322,-2.131878467,facility,52.51,-2.09,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,University of Birmingham 3,2453314,52.45545,-1.92899556076,12.477,pm1;pm10;pm25;relativehumidity;temperature;um003,AirGradient | Unknown Person | United Kingdom | Europe/London,community_or_uncertain_candidate,25,17,0,0,42,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Dudley EfW,dudley,Dudley,52.51,-2.09,Kingswinford,52.45917999794322,-2.131878467,facility,52.51,-2.09,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,University of Birmingham 4,2453310,52.4554,-1.92899556076,12.479,pm1;pm10;pm25;relativehumidity;temperature;um003,AirGradient | Unknown Person | United Kingdom | Europe/London,community_or_uncertain_candidate,25,17,0,0,42,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Dudley EfW,dudley,Dudley,52.51,-2.09,Kingswinford,52.45917999794322,-2.131878467,control,52.45917999794322,-2.131878467,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,University of Birmingham 4,2453310,52.4554,-1.92899556076,13.753,pm1;pm10;pm25;relativehumidity;temperature;um003,AirGradient | Unknown Person | United Kingdom | Europe/London,community_or_uncertain_candidate,25,17,0,0,42,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Dudley EfW,dudley,Dudley,52.51,-2.09,Kingswinford,52.45917999794322,-2.131878467,control,52.45917999794322,-2.131878467,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,University of Birmingham 3,2453314,52.45545,-1.92899556076,13.753,pm1;pm10;pm25;relativehumidity;temperature;um003,AirGradient | Unknown Person | United Kingdom | Europe/London,community_or_uncertain_candidate,25,17,0,0,42,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Dudley EfW,dudley,Dudley,52.51,-2.09,Kingswinford,52.45917999794322,-2.131878467,control,52.45917999794322,-2.131878467,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,University of Birmingham 2,2453317,52.4555,-1.92899556076,13.753,pm1;pm10;pm25;relativehumidity;temperature;um003,AirGradient | Unknown Person | United Kingdom | Europe/London,community_or_uncertain_candidate,25,17,0,0,42,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Dudley EfW,dudley,Dudley,52.51,-2.09,Kingswinford,52.45917999794322,-2.131878467,control,52.45917999794322,-2.131878467,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,University of Birmingham 1,2453320,52.4554879239,-1.92899556076,13.753,pm1;pm10;pm25;relativehumidity;temperature;um003,AirGradient | Unknown Person | United Kingdom | Europe/London,community_or_uncertain_candidate,25,17,0,0,42,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Dudley EfW,dudley,Dudley,52.51,-2.09,Kingswinford,52.45917999794322,-2.131878467,facility,52.51,-2.09,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,West Gate,6051929,52.450876,-1.937146,12.263,pm1;pm25;relativehumidity;temperature;um003,AirGradient | AirGradient | United Kingdom | Europe/London,community_or_uncertain_candidate,25,9,0,0,34,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Dudley EfW,dudley,Dudley,52.51,-2.09,Kingswinford,52.45917999794322,-2.131878467,facility,52.51,-2.09,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,West Gate Bridge,6228171,52.450876,-1.937146,12.263,pm1;pm25;relativehumidity;temperature;um003,AirGradient | University of Birmingham | United Kingdom | Europe/London,community_or_uncertain_candidate,25,9,0,0,34,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Dudley EfW,dudley,Dudley,52.51,-2.09,Kingswinford,52.45917999794322,-2.131878467,facility,52.51,-2.09,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Molecular Science Building,5246084,52.45172,-1.93311,12.445,pm1;pm25;relativehumidity;temperature;um003,AirGradient | University of Birmingham | United Kingdom | Europe/London,community_or_uncertain_candidate,25,9,0,0,34,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Dudley EfW,dudley,Dudley,52.51,-2.09,Kingswinford,52.45917999794322,-2.131878467,facility,52.51,-2.09,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,"University of Birmingham, UK",5224957,52.455498,-1.928994,12.474,pm1;pm25;relativehumidity;temperature;um003,AirGradient | AirGradient | United Kingdom | Europe/London,community_or_uncertain_candidate,25,9,0,0,34,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Dudley EfW,dudley,Dudley,52.51,-2.09,Kingswinford,52.45917999794322,-2.131878467,facility,52.51,-2.09,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,"University of Birmingham, UK",5225907,52.455498,-1.928994,12.474,pm1;pm25;relativehumidity;temperature;um003,AirGradient | University of Birmingham | United Kingdom | Europe/London,community_or_uncertain_candidate,25,9,0,0,34,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Dudley EfW,dudley,Dudley,52.51,-2.09,Kingswinford,52.45917999794322,-2.131878467,facility,52.51,-2.09,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Urban Background Site,5246083,52.4555,-1.929001,12.474,pm1;pm25;relativehumidity;temperature;um003,AirGradient | University of Birmingham | United Kingdom | Europe/London,community_or_uncertain_candidate,25,9,0,0,34,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Dudley EfW,dudley,Dudley,52.51,-2.09,Kingswinford,52.45917999794322,-2.131878467,facility,52.51,-2.09,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,"University of Birmingham, UK",5224958,52.455532,-1.92884,12.481,pm1;pm25;relativehumidity;temperature;um003,AirGradient | University of Birmingham | United Kingdom | Europe/London,community_or_uncertain_candidate,25,9,0,0,34,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Dudley EfW,dudley,Dudley,52.51,-2.09,Kingswinford,52.45917999794322,-2.131878467,facility,52.51,-2.09,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,North Gate,6170400,52.452737,-1.930087,12.563,pm1;pm25;relativehumidity;temperature;um003,AirGradient | AirGradient | United Kingdom | Europe/London,community_or_uncertain_candidate,25,9,0,0,34,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Dudley EfW,dudley,Dudley,52.51,-2.09,Kingswinford,52.45917999794322,-2.131878467,facility,52.51,-2.09,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,North Gate,6228172,52.452737,-1.930087,12.563,pm1;pm25;relativehumidity;temperature;um003,AirGradient | University of Birmingham | United Kingdom | Europe/London,community_or_uncertain_candidate,25,9,0,0,34,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Dudley EfW,dudley,Dudley,52.51,-2.09,Kingswinford,52.45917999794322,-2.131878467,facility,52.51,-2.09,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Main Library,6178673,52.451258,-1.930915,12.599,pm1;pm25;relativehumidity;temperature;um003,AirGradient | University of Birmingham | United Kingdom | Europe/London,community_or_uncertain_candidate,25,9,0,0,34,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Dudley EfW,dudley,Dudley,52.51,-2.09,Kingswinford,52.45917999794322,-2.131878467,facility,52.51,-2.09,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Engineering/ Sports Pitches,6177435,52.448468,-1.933439,12.619,pm1;pm25;relativehumidity;temperature;um003,AirGradient | University of Birmingham | United Kingdom | Europe/London,community_or_uncertain_candidate,25,9,0,0,34,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Dudley EfW,dudley,Dudley,52.51,-2.09,Kingswinford,52.45917999794322,-2.131878467,facility,52.51,-2.09,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Guild of Students,6230637,52.449449,-1.927605,12.895,pm1;pm25;relativehumidity;temperature;um003,AirGradient | University of Birmingham | United Kingdom | Europe/London,community_or_uncertain_candidate,25,9,0,0,34,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Dudley EfW,dudley,Dudley,52.51,-2.09,Kingswinford,52.45917999794322,-2.131878467,facility,52.51,-2.09,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Bournbrook Sports Pitches/ Bristol Rd,6170472,52.447145,-1.928693,12.969,pm1;pm25;relativehumidity;temperature;um003,AirGradient | AirGradient | United Kingdom | Europe/London,community_or_uncertain_candidate,25,9,0,0,34,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Dudley EfW,dudley,Dudley,52.51,-2.09,Kingswinford,52.45917999794322,-2.131878467,facility,52.51,-2.09,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,South Gate/ Bristol Rd,6227287,52.447145,-1.928693,12.969,pm1;pm25;relativehumidity;temperature;um003,AirGradient | University of Birmingham | United Kingdom | Europe/London,community_or_uncertain_candidate,25,9,0,0,34,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Dudley EfW,dudley,Dudley,52.51,-2.09,Kingswinford,52.45917999794322,-2.131878467,control,52.45917999794322,-2.131878467,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,West Gate,6051929,52.450876,-1.937146,13.227,pm1;pm25;relativehumidity;temperature;um003,AirGradient | AirGradient | United Kingdom | Europe/London,community_or_uncertain_candidate,25,9,0,0,34,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Dudley EfW,dudley,Dudley,52.51,-2.09,Kingswinford,52.45917999794322,-2.131878467,control,52.45917999794322,-2.131878467,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,West Gate Bridge,6228171,52.450876,-1.937146,13.227,pm1;pm25;relativehumidity;temperature;um003,AirGradient | University of Birmingham | United Kingdom | Europe/London,community_or_uncertain_candidate,25,9,0,0,34,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Dudley EfW,dudley,Dudley,52.51,-2.09,Kingswinford,52.45917999794322,-2.131878467,control,52.45917999794322,-2.131878467,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Molecular Science Building,5246084,52.45172,-1.93311,13.494,pm1;pm25;relativehumidity;temperature;um003,AirGradient | University of Birmingham | United Kingdom | Europe/London,community_or_uncertain_candidate,25,9,0,0,34,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Dudley EfW,dudley,Dudley,52.51,-2.09,Kingswinford,52.45917999794322,-2.131878467,control,52.45917999794322,-2.131878467,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Engineering/ Sports Pitches,6177435,52.448468,-1.933439,13.499,pm1;pm25;relativehumidity;temperature;um003,AirGradient | University of Birmingham | United Kingdom | Europe/London,community_or_uncertain_candidate,25,9,0,0,34,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Dudley EfW,dudley,Dudley,52.51,-2.09,Kingswinford,52.45917999794322,-2.131878467,control,52.45917999794322,-2.131878467,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Main Library,6178673,52.451258,-1.930915,13.646,pm1;pm25;relativehumidity;temperature;um003,AirGradient | University of Birmingham | United Kingdom | Europe/London,community_or_uncertain_candidate,25,9,0,0,34,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
